NO_OF_FRAMES	905
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:44:51	1350659.19285559
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B1	B3	B2	G3	G1	G2	G4	C1	C4	C3	C2	D4	D2	D3	D1	E3	E2	E1	F1	F2	F3	L3	L2	L1	L4	L5	J2	J3	J1	H4	H1	H2	H3	K2	K4	K1	K3
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B1 X	B1 Y	B1 Z	B3 X	B3 Y	B3 Z	B2 X	B2 Y	B2 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	C1 X	C1 Y	C1 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	E1 X	E1 Y	E1 Z	F1 X	F1 Y	F1 Z	F2 X	F2 Y	F2 Z	F3 X	F3 Y	F3 Z	L3 X	L3 Y	L3 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	L4 X	L4 Y	L4 Z	L5 X	L5 Y	L5 Z	J2 X	J2 Y	J2 Z	J3 X	J3 Y	J3 Z	J1 X	J1 Y	J1 Z	H4 X	H4 Y	H4 Z	H1 X	H1 Y	H1 Z	H2 X	H2 Y	H2 Z	H3 X	H3 Y	H3 Z	K2 X	K2 Y	K2 Z	K4 X	K4 Y	K4 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	
1434.135	286.425	131.882	1574.859	430.665	154.637	1548.509	317.709	144.239	1031.940	-212.828	127.289	903.458	-366.243	151.288	1011.428	-326.712	139.364	1273.448	-87.560	309.903	1296.962	203.531	330.303	1356.373	9.270	321.513	1071.695	-60.663	298.471	1109.680	713.952	170.330	972.512	567.577	137.030	882.916	651.642	130.061	1019.744	799.597	163.644	416.055	-54.728	159.148	457.405	176.433	121.768	322.994	26.498	145.222	550.289	96.221	135.535	0.000	0.000	0.000	624.471	1151.078	149.820	737.681	1167.872	160.029	53.004	657.686	112.859	-60.560	643.032	117.602	-106.884	542.231	150.832	287.581	893.505	327.690	359.005	1040.222	339.828	492.883	1015.858	351.002	126.769	879.348	313.394	100.564	745.207	305.056	820.087	516.855	542.132	617.745	499.593	553.180	858.831	317.178	547.794	1025.873	94.997	515.244	1130.888	258.067	486.218	958.255	389.311	490.982	835.199	195.432	522.543	474.705	736.253	515.805	505.071	435.244	518.928	652.192	614.593	507.099	350.023	584.634	525.286
1447.373	267.213	138.887	1592.549	406.656	156.740	1561.862	294.520	150.882	1028.171	-215.070	131.410	893.420	-363.496	152.250	1002.776	-328.368	144.920	1270.259	-96.931	315.314	1303.551	193.555	334.892	1356.363	-2.797	327.398	1069.552	-63.149	302.153	1110.502	716.643	169.633	975.293	567.612	138.953	884.484	650.775	131.311	1019.269	800.774	163.008	425.669	-60.545	161.598	463.939	171.286	125.793	331.553	19.908	151.022	557.852	91.878	136.355	0.000	0.000	0.000	634.092	1144.671	152.003	747.450	1161.459	161.760	58.884	658.918	113.700	-54.780	647.868	119.862	-103.774	548.180	152.557	295.411	891.700	325.867	368.809	1037.406	338.631	502.161	1011.045	350.916	134.536	879.792	309.878	106.463	745.944	301.794	822.800	515.614	544.727	620.451	495.608	554.022	864.054	316.608	550.083	1032.142	95.117	517.224	1136.690	259.111	489.245	963.317	389.261	493.424	841.081	194.378	523.514	474.207	730.753	516.406	508.928	429.935	518.230	653.388	611.609	508.602	351.956	576.316	523.006
1460.623	246.853	141.634	1611.003	381.198	155.435	1576.230	270.197	152.016	1024.355	-217.623	135.041	883.892	-360.094	152.802	994.939	-329.143	148.658	1266.608	-107.985	323.660	1310.971	180.878	344.305	1356.051	-17.318	337.596	1067.749	-66.120	305.856	1113.095	717.747	166.825	978.088	568.014	138.232	886.911	650.502	133.478	1021.268	801.194	162.349	434.552	-63.285	165.074	471.942	168.326	128.153	340.140	16.404	153.103	566.035	89.788	140.528	0.000	0.000	0.000	642.226	1136.966	152.960	758.318	1149.393	162.219	59.339	658.185	114.780	-54.681	648.148	120.520	-104.414	548.383	151.723	300.440	888.252	328.577	375.714	1033.425	338.956	508.965	1005.300	349.437	139.278	877.923	315.598	109.408	744.536	309.376	827.149	513.421	548.889	625.754	490.910	554.119	869.187	314.570	552.758	1037.642	93.503	520.095	1142.655	257.568	493.959	969.387	387.823	497.218	846.552	193.014	525.009	476.828	725.849	519.445	513.513	425.723	521.687	656.993	608.694	511.809	355.994	570.872	526.493
1469.822	226.508	148.295	1625.053	355.623	161.110	1586.309	245.947	159.701	1020.319	-220.874	138.944	875.207	-359.251	151.194	987.271	-331.488	151.192	1262.856	-118.055	332.955	1317.153	169.203	349.451	1355.435	-30.321	346.099	1065.655	-69.837	313.975	1113.681	719.385	166.164	980.506	567.804	138.417	888.131	649.085	134.403	1020.813	801.557	162.385	444.653	-69.220	164.497	478.242	163.708	131.384	348.912	9.466	155.006	573.664	86.216	141.095	0.000	0.000	0.000	642.700	1129.202	145.967	757.583	1143.643	155.888	61.826	655.254	118.288	-54.078	646.464	129.724	-101.856	543.683	153.487	302.037	882.211	336.098	376.734	1027.608	347.510	510.080	1000.016	356.740	140.874	871.209	323.919	111.542	737.781	316.672	831.438	511.607	553.361	629.173	491.282	563.380	876.051	313.337	556.396	1046.979	94.528	524.689	1150.148	259.743	497.632	975.256	388.231	501.139	854.787	192.315	529.975	477.644	719.068	525.796	519.396	420.066	525.972	659.739	605.157	517.272	359.272	562.311	531.309
1478.194	208.228	156.204	1638.030	331.530	169.788	1595.389	223.972	167.671	1015.805	-222.474	143.063	864.659	-355.763	150.781	977.747	-332.020	155.432	1256.885	-128.968	339.703	1322.418	156.359	356.282	1353.180	-44.518	353.079	1062.330	-73.160	319.009	1114.912	721.180	164.829	983.109	568.442	138.557	890.231	648.158	134.906	1021.033	802.192	161.901	455.689	-74.495	167.211	487.491	158.773	135.136	359.302	3.299	156.827	583.444	82.235	145.722	0.000	0.000	0.000	638.957	1122.996	145.348	754.975	1138.802	153.086	64.285	650.319	122.539	-52.282	641.108	135.246	-99.876	537.650	154.108	302.814	874.744	345.646	376.060	1020.479	356.856	509.707	993.999	365.303	141.247	862.784	334.290	112.788	729.041	326.579	835.814	508.873	559.841	633.929	484.443	568.826	882.747	311.275	561.788	1054.507	93.143	528.972	1156.991	258.910	502.906	981.620	386.639	506.953	862.140	190.172	534.236	478.846	711.795	532.960	525.041	413.589	531.365	662.574	600.775	524.882	362.732	553.082	536.320
1491.327	190.756	168.703	1652.797	308.631	181.837	1606.641	203.099	178.085	1010.806	-222.447	146.781	854.425	-349.282	151.577	968.686	-329.444	160.296	1251.218	-139.217	343.175	1327.856	142.776	365.765	1350.534	-58.857	359.887	1059.584	-75.396	320.379	1117.030	723.602	162.803	986.888	568.827	141.921	892.550	647.624	138.518	1022.145	803.458	160.989	467.701	-78.970	174.340	497.205	154.345	140.697	370.587	-3.578	162.580	593.914	78.963	152.697	0.000	0.000	0.000	633.144	1118.258	145.208	747.424	1134.560	150.557	65.897	644.872	128.687	-50.349	634.607	140.599	-98.000	530.424	154.229	302.323	866.698	355.377	374.139	1013.362	365.512	508.132	988.438	372.256	140.672	853.037	346.393	113.726	718.967	338.772	840.167	504.405	568.318	638.442	478.178	575.276	888.492	307.040	567.759	1060.076	89.174	532.551	1163.423	254.973	509.704	989.121	383.517	513.559	867.648	186.149	537.400	482.076	705.080	541.379	530.945	407.144	536.143	666.578	595.525	532.836	367.057	546.104	543.265
1502.224	174.755	183.521	1666.708	287.159	203.440	1616.217	182.828	197.623	1007.560	-222.639	148.854	847.413	-344.826	150.999	961.384	-328.604	162.065	1248.698	-147.025	348.657	1333.302	132.675	371.622	1349.635	-70.243	366.484	1058.592	-77.132	324.318	1118.409	724.508	160.382	989.650	567.409	145.121	894.200	645.896	142.224	1022.619	803.287	159.905	477.268	-83.920	180.262	503.553	149.961	147.268	378.920	-9.342	170.919	601.358	75.571	157.163	0.000	0.000	0.000	624.456	1113.923	146.367	739.490	1132.405	147.952	68.461	639.245	134.652	-46.597	627.242	144.977	-93.686	521.568	154.449	301.625	858.036	365.843	371.487	1005.460	378.310	505.806	982.331	384.415	140.277	842.154	356.882	115.219	707.899	347.246	844.487	500.286	575.099	643.023	472.060	580.954	894.883	303.435	572.758	1068.707	87.592	536.485	1170.556	255.306	514.243	994.758	381.011	519.140	875.627	182.743	541.310	482.697	696.513	549.925	536.959	399.507	540.460	669.358	589.870	541.059	370.601	535.487	548.484
1512.448	161.038	197.502	1679.957	267.640	224.294	1626.287	165.025	214.844	1005.579	-222.044	150.096	841.539	-339.374	149.320	956.045	-326.859	161.462	1246.705	-154.512	354.322	1339.486	122.634	377.992	1349.920	-80.583	373.087	1059.023	-78.683	327.674	1118.733	724.057	159.450	991.276	566.088	144.933	895.154	642.934	143.007	1022.010	801.945	157.868	485.794	-89.839	183.341	509.779	144.587	152.471	386.669	-15.895	175.965	608.315	70.953	160.440	0.000	0.000	0.000	617.363	1110.449	151.509	732.268	1130.346	148.171	70.331	634.200	139.018	-44.570	622.016	147.348	-91.152	514.882	152.862	302.183	849.842	375.405	370.955	997.969	388.225	505.581	975.687	392.661	140.832	832.875	368.334	116.725	698.445	357.906	849.801	496.708	579.484	648.619	466.439	585.795	902.106	300.478	576.241	1077.847	87.117	538.592	1178.160	255.455	518.411	1000.740	379.129	522.691	883.839	179.919	544.566	485.012	688.610	555.890	543.456	392.580	545.000	673.251	584.947	545.920	375.362	526.242	554.168
1526.094	149.064	215.613	1691.302	251.177	240.640	1636.005	149.526	227.811	1004.183	-220.337	151.170	836.788	-332.921	148.104	951.490	-323.863	161.236	1245.039	-161.404	357.720	1345.335	112.896	384.980	1350.076	-90.507	378.263	1059.878	-80.174	329.477	1119.230	723.217	156.259	993.303	564.122	145.456	896.205	639.789	144.497	1021.520	800.314	156.948	496.050	-96.758	186.223	517.761	137.832	155.002	396.221	-23.814	178.151	617.062	65.201	163.725	0.000	0.000	0.000	612.208	1106.066	153.486	725.904	1126.932	147.593	72.191	628.818	142.947	-42.140	615.412	149.511	-89.002	508.977	151.904	302.900	842.413	383.623	370.900	990.736	394.919	505.614	969.361	397.158	141.854	823.745	377.909	118.492	689.456	367.830	854.931	493.158	583.372	654.021	461.197	589.754	908.829	297.361	579.106	1085.610	85.090	542.075	1184.911	254.048	522.538	1007.074	377.013	527.305	890.917	176.690	547.325	488.838	682.317	560.828	550.434	387.103	548.083	677.773	580.008	550.057	380.321	519.108	559.378
1531.669	138.490	222.046	1700.114	237.353	253.863	1641.971	137.749	239.342	1003.556	-219.668	150.350	834.549	-329.190	147.478	949.275	-322.211	160.524	1244.950	-166.650	360.305	1349.998	105.682	389.453	1351.018	-97.884	382.145	1061.539	-81.754	330.818	1120.096	723.149	155.011	995.417	563.049	145.526	897.556	637.615	147.725	1021.286	799.271	156.294	507.203	-102.914	189.487	527.348	132.151	158.021	406.798	-31.196	180.188	626.371	60.414	167.701	0.000	0.000	0.000	609.657	1099.618	152.536	722.721	1122.684	146.196	76.670	620.815	144.754	-38.199	605.091	152.247	-83.900	501.177	153.236	303.809	834.222	386.030	369.988	983.437	399.914	504.943	963.481	402.799	142.817	814.215	380.331	121.169	679.640	368.956	859.287	490.329	586.546	658.612	456.937	593.423	914.617	294.858	581.982	1093.144	85.069	542.691	1190.595	251.479	525.541	1012.970	374.523	529.957	896.659	174.181	550.150	490.036	675.648	565.347	555.923	380.788	550.716	680.509	575.799	553.726	383.825	511.033	562.131
1535.371	132.500	225.669	1705.449	231.511	262.822	1646.066	131.537	247.230	1006.120	-221.544	149.250	836.511	-330.261	146.090	951.472	-324.150	157.526	1248.608	-170.854	361.357	1354.097	101.170	391.429	1354.816	-102.340	383.588	1065.005	-85.574	332.891	1121.145	722.715	153.163	997.946	561.361	146.058	899.416	635.155	149.389	1021.985	797.889	155.960	515.407	-107.951	193.468	533.456	126.912	160.462	414.247	-37.041	183.792	633.146	56.189	170.505	0.000	0.000	0.000	612.331	1094.919	153.945	726.222	1117.573	149.004	82.152	610.972	144.174	-33.344	592.948	150.125	-76.657	488.280	150.681	305.467	828.161	386.820	370.436	977.879	398.492	505.502	959.027	402.822	144.748	806.689	378.985	124.147	672.198	369.127	863.552	487.044	588.283	662.951	453.359	595.653	919.361	291.720	584.718	1093.301	77.113	547.713	1194.714	245.011	529.105	1018.524	370.076	533.026	899.847	170.953	552.532	495.206	672.401	566.686	559.827	377.023	553.718	685.176	571.687	555.314	388.178	508.321	564.553
1534.867	134.900	223.307	1703.051	236.488	257.796	1647.895	135.175	245.076	1011.500	-227.478	146.117	844.158	-339.514	141.411	959.273	-331.544	149.176	1256.498	-174.798	362.581	1357.287	99.255	390.307	1362.667	-104.855	382.930	1070.804	-93.332	337.253	1124.207	720.999	151.218	1001.637	559.014	147.058	902.821	632.460	150.323	1024.957	795.826	155.919	520.336	-111.207	194.958	537.741	123.638	161.317	418.941	-40.283	186.305	637.630	53.071	170.491	0.000	0.000	0.000	613.395	1092.991	154.165	727.597	1115.992	153.939	87.805	599.383	142.890	-25.573	583.588	149.753	-68.763	473.934	149.892	306.998	823.325	384.608	369.442	974.196	393.985	504.820	957.656	398.140	146.634	799.040	377.460	128.183	664.710	369.664	868.043	482.237	588.880	667.334	449.641	597.344	922.743	286.729	586.093	1092.498	68.020	550.742	1197.286	235.617	532.650	1022.671	363.188	535.822	901.175	166.123	554.537	506.921	674.289	565.305	561.673	376.738	556.150	693.197	567.164	554.708	394.336	513.577	566.240
1529.659	142.841	214.942	1692.299	250.660	241.635	1640.613	148.994	229.017	1016.681	-234.336	141.126	853.502	-352.760	134.303	968.368	-341.004	138.151	1266.362	-178.327	362.643	1358.555	99.179	384.680	1370.918	-104.718	378.479	1077.090	-103.544	344.031	1129.705	719.001	148.537	1008.959	558.090	148.352	908.125	631.151	153.237	1030.853	794.168	155.496	524.550	-111.019	190.876	543.135	123.738	157.616	423.491	-39.733	182.186	642.666	52.633	166.731	0.000	0.000	0.000	610.286	1094.197	157.229	723.821	1121.368	157.246	93.850	587.623	140.406	-20.452	569.860	147.738	-60.482	459.711	148.879	308.793	818.683	381.686	368.595	970.359	389.666	504.326	956.513	393.422	148.792	791.805	375.323	132.695	656.989	368.539	873.483	476.320	587.311	671.954	446.961	597.645	924.924	280.249	586.972	1091.855	59.779	553.495	1198.230	224.358	536.496	1026.083	354.956	537.398	901.048	159.599	555.983	516.126	674.692	562.434	563.549	376.411	556.345	699.900	562.900	554.647	399.902	516.571	563.995
0.000	0.000	0.000	1678.116	263.691	213.820	1630.364	159.287	202.918	1021.740	-242.749	138.170	862.678	-366.278	126.982	977.060	-350.205	128.074	1275.275	-181.160	360.129	1358.095	99.898	376.181	1377.555	-103.122	371.406	1083.688	-113.792	348.683	1136.051	720.886	147.612	1017.054	559.183	151.768	914.827	632.296	154.311	1036.937	795.601	153.410	533.449	-107.132	173.115	551.449	128.712	149.108	432.097	-36.011	167.571	651.161	57.682	155.257	0.000	0.000	0.000	604.572	1095.228	156.548	718.579	1123.338	155.515	96.737	578.553	141.052	-16.463	558.427	146.807	-55.382	448.356	149.331	310.210	814.077	377.453	367.744	966.742	382.845	503.771	954.969	385.444	150.392	785.314	373.194	136.653	649.837	367.428	877.332	468.977	588.551	675.161	443.563	598.307	924.933	271.804	588.265	1088.964	48.710	553.944	1197.567	212.299	539.798	1026.329	344.309	539.849	899.587	150.725	556.170	526.213	676.047	559.758	563.805	376.465	555.795	706.666	558.821	553.512	405.569	521.253	560.810
0.000	0.000	0.000	1663.621	272.196	176.710	1618.030	165.551	172.393	1026.593	-254.316	137.514	871.595	-383.041	128.112	985.450	-363.220	128.060	1282.732	-182.774	354.119	1356.539	100.588	367.003	1382.844	-101.294	361.197	1088.557	-122.087	348.280	1150.434	718.366	147.934	1028.054	558.396	151.693	928.141	632.624	153.643	1052.116	794.279	151.804	541.671	-97.768	145.676	564.682	138.566	128.352	443.045	-24.829	132.163	662.660	65.829	140.454	0.000	0.000	0.000	597.949	1092.092	146.700	709.058	1123.066	148.691	97.910	568.488	141.519	-14.646	546.758	149.307	-51.478	435.092	150.683	308.937	809.100	374.058	363.445	963.503	376.445	499.701	954.672	376.981	149.780	777.246	373.833	139.757	641.568	368.813	879.804	461.262	590.674	676.833	439.864	598.058	923.209	263.127	588.420	1082.886	36.701	549.867	1195.348	198.256	541.206	1027.248	333.944	542.050	896.855	142.878	553.113	536.188	677.753	558.635	563.590	377.195	551.073	713.172	553.754	553.792	409.942	527.354	555.647
1490.163	159.049	142.676	1647.402	277.987	146.670	1597.665	169.241	135.935	1032.741	-269.227	138.241	883.993	-405.013	132.376	996.652	-380.372	133.284	1289.398	-184.091	346.717	1351.844	102.732	352.727	1386.532	-98.829	349.855	1092.894	-130.911	345.955	1177.091	711.295	152.781	1046.979	554.988	151.650	952.332	632.333	148.885	1081.635	790.081	148.030	540.194	-87.850	148.254	568.124	147.158	123.998	443.026	-12.825	135.739	664.986	72.290	138.160	0.000	0.000	0.000	590.470	1091.456	142.436	701.583	1125.157	147.394	100.220	554.707	138.438	-12.509	526.042	142.256	-47.247	415.746	147.914	305.832	803.928	371.605	356.508	959.682	371.789	493.170	953.849	369.966	147.519	767.200	373.309	139.413	631.328	372.662	881.533	455.295	589.284	678.494	437.840	593.302	921.202	255.981	585.175	1075.890	26.078	542.622	1192.635	184.826	537.623	1028.079	324.702	540.017	892.777	136.508	546.675	542.328	677.930	558.374	565.665	377.911	542.744	717.067	552.296	553.790	413.967	530.023	549.500
1482.234	164.698	139.854	0.000	0.000	0.000	0.000	0.000	0.000	1039.359	-287.730	139.131	895.867	-428.140	133.896	1007.490	-399.782	135.145	1295.754	-186.867	337.328	1346.704	102.399	334.700	1389.227	-97.713	335.042	1097.348	-141.570	342.225	1202.233	702.254	157.516	1065.730	551.290	154.897	974.164	632.770	148.740	1110.050	785.179	151.270	531.613	-74.093	155.685	569.681	156.898	115.476	438.024	3.724	134.753	663.100	79.692	136.748	0.000	0.000	0.000	577.375	1093.614	134.882	687.342	1130.601	144.214	103.793	538.390	138.044	-7.632	506.820	143.335	-37.223	395.249	148.740	301.758	797.598	368.132	345.909	955.018	365.775	482.515	954.842	362.098	145.204	754.606	372.831	142.825	619.117	373.656	888.012	451.273	582.198	684.491	439.755	585.372	921.471	250.579	577.678	1067.777	15.457	533.703	1190.036	169.383	528.582	1030.703	315.456	531.486	888.059	132.045	539.292	551.661	681.547	554.726	570.426	380.851	535.839	724.677	553.049	548.940	421.580	534.928	543.573
1474.120	165.759	134.492	1626.600	297.438	153.568	0.000	0.000	0.000	1046.065	-302.651	138.400	909.220	-449.483	136.157	1019.497	-415.567	135.707	1300.248	-190.478	326.860	1341.492	100.222	320.069	1390.351	-98.097	321.832	1100.980	-152.480	334.305	1217.451	698.194	165.423	1077.868	550.656	157.603	988.068	634.722	152.313	1127.593	783.474	161.707	526.412	-65.614	159.013	569.623	163.204	111.912	434.821	12.926	134.807	661.268	84.384	135.176	0.000	0.000	0.000	562.579	1095.200	129.203	668.776	1138.334	143.139	109.099	520.849	138.264	0.443	484.351	143.407	-26.475	371.619	151.389	299.854	790.874	363.096	337.180	949.772	355.816	473.489	955.349	348.102	145.777	741.329	373.540	149.136	605.850	377.438	896.513	447.498	573.451	692.868	444.396	580.402	923.258	245.588	567.414	1055.456	2.606	520.424	1185.766	149.294	519.693	1035.079	304.313	524.190	881.669	129.904	525.911	566.341	688.396	548.048	577.196	386.381	529.364	735.897	555.429	541.246	432.489	544.968	538.400
1468.492	162.921	129.746	1622.242	293.030	156.699	0.000	0.000	0.000	1047.426	-314.225	138.748	911.440	-461.952	137.267	1021.637	-427.358	137.416	1302.614	-195.409	317.400	1339.240	95.947	306.555	1390.574	-102.175	309.326	1101.562	-160.306	328.084	1231.579	694.587	171.406	1088.957	550.525	158.186	1000.794	636.875	155.274	1143.391	781.797	168.352	521.905	-57.456	163.079	569.761	168.711	107.476	431.208	24.283	138.640	659.622	87.960	133.413	0.000	0.000	0.000	555.697	1093.697	127.174	661.050	1139.845	143.810	119.479	499.659	132.278	11.806	462.523	137.315	-8.732	347.385	147.468	299.569	783.276	355.477	331.896	943.364	344.340	468.083	952.781	336.458	146.340	730.353	368.239	154.525	594.330	374.207	903.368	443.072	565.428	699.797	444.929	573.161	926.701	241.891	556.180	1048.825	-6.093	509.286	1183.918	136.195	510.608	1038.929	295.822	516.062	879.435	126.288	515.725	576.599	690.208	544.697	582.756	388.027	521.852	744.187	555.375	535.695	440.529	549.484	532.242
1467.251	159.531	126.753	1618.944	290.619	159.229	0.000	0.000	0.000	1046.396	-324.302	134.075	910.486	-472.149	138.305	1020.418	-437.376	133.860	1303.840	-201.475	309.499	1338.002	90.724	297.194	1390.878	-107.342	300.798	1102.599	-168.172	321.606	1244.937	691.492	172.214	1099.757	549.673	155.390	1013.381	637.217	153.945	1158.010	779.952	169.462	522.671	-51.717	165.204	571.475	173.106	103.903	431.634	30.168	144.510	659.505	91.188	130.373	0.000	0.000	0.000	548.283	1092.555	121.517	652.454	1141.133	141.966	129.479	482.159	130.458	23.116	438.885	136.689	6.078	324.016	150.306	299.575	774.317	349.092	326.196	935.295	338.334	462.022	949.515	331.080	148.886	714.738	360.062	161.537	579.761	366.742	909.292	437.813	560.420	705.250	443.075	567.493	928.534	236.733	550.387	1041.417	-15.323	499.156	1181.995	121.612	505.420	1043.222	286.495	512.299	877.436	123.407	506.268	584.591	690.331	540.826	587.845	388.396	514.981	750.729	553.628	531.776	447.117	551.381	526.216
1467.634	155.818	124.071	1609.619	292.960	162.456	1582.433	186.173	142.089	1047.191	-328.400	131.319	913.866	-479.274	137.262	1023.135	-442.360	131.096	1306.318	-206.842	303.918	1338.130	85.906	292.077	1391.882	-112.273	294.510	1105.068	-174.989	318.377	1256.267	686.319	172.572	1109.395	546.368	154.175	1024.048	635.028	154.125	1170.389	776.051	171.917	523.625	-48.751	166.585	573.570	175.298	102.903	433.109	33.979	146.529	662.440	93.527	126.447	0.000	0.000	0.000	542.072	1091.345	118.174	642.093	1144.452	140.269	138.409	468.501	131.399	33.182	422.876	141.036	20.482	307.339	153.145	300.247	764.735	344.278	321.519	926.091	335.728	456.671	945.112	331.068	151.432	699.485	351.759	168.514	564.969	356.993	915.552	433.114	558.540	711.801	441.176	563.680	931.765	231.685	546.947	1036.528	-23.496	492.775	1181.370	108.574	502.759	1047.827	277.795	510.757	876.924	119.973	500.640	589.137	688.141	539.186	594.740	387.058	511.639	756.422	552.865	530.204	452.911	548.257	522.532
1468.383	152.602	122.496	1607.694	292.661	162.723	1585.922	180.213	142.340	1052.451	-337.440	127.495	919.537	-488.700	134.995	1028.364	-451.304	125.699	1313.220	-210.158	304.419	1339.912	80.828	286.236	1397.043	-114.506	292.785	1111.413	-181.255	320.060	1265.990	677.452	175.455	1117.497	539.481	155.704	1033.524	629.078	153.595	1181.358	768.295	173.156	523.799	-48.854	166.150	576.261	174.898	103.890	434.291	35.197	147.705	664.206	91.684	125.399	0.000	0.000	0.000	538.228	1090.290	119.751	637.746	1146.152	141.924	146.412	458.330	130.869	42.412	410.312	142.036	30.875	294.145	153.912	303.393	757.527	343.564	321.777	918.701	334.452	456.148	940.752	330.851	156.751	688.992	349.801	175.667	554.834	355.506	922.005	428.407	557.770	718.557	438.544	562.431	934.732	225.747	547.971	1037.250	-29.837	491.169	1184.038	100.709	501.106	1052.691	271.537	509.606	879.602	115.882	499.673	596.798	686.308	538.379	601.598	386.804	510.439	763.588	550.430	529.363	459.929	547.017	522.456
